index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
37269,504,-1,all,TCN,type-TCN_mu_sigma-False,18.76919870022446,RMSE,26.0
37270,504,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.5769230769230769,PCK@0.01,26.0
37271,504,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,8.761237710665654,MPJPE,26.0
37272,504,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,10.348413314234369,RMSE,26.0
37273,504,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.7692307692307693,PCK@0.01,26.0
37274,504,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,6.850993515606955,MPJPE,26.0
37275,504,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,7.8826829877264055,RMSE,26.0
37276,504,-1,all,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,26.0
37277,504,-1,all,transformer,type-transformer_mu_sigma-True,2.865232002055591,MPJPE,26.0
37278,504,-1,all,transformer,type-transformer_mu_sigma-True,3.321200549761759,RMSE,26.0
37279,504,-1,all,transformer,type-transformer_mu_sigma-True,0.021063731266902044,mean_uncertainty,14.0
37280,504,-1,all,GRU,type-GRU_mu_sigma-True,0.7692307692307693,PCK@0.01,26.0
37281,504,-1,all,GRU,type-GRU_mu_sigma-True,8.087939985949738,MPJPE,26.0
37282,504,-1,all,GRU,type-GRU_mu_sigma-True,8.497999320740094,RMSE,26.0
37283,504,-1,all,GRU,type-GRU_mu_sigma-True,0.03953141430258166,mean_uncertainty,14.0
37284,504,-1,all,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,26.0
37285,504,-1,all,GRU,type-GRU_mu_sigma-False,5.508969932752015,MPJPE,26.0
37286,504,-1,all,GRU,type-GRU_mu_sigma-False,5.8448268376903405,RMSE,26.0
37287,504,-1,all,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,26.0
37288,504,-1,all,transformer,type-transformer_mu_sigma-False,3.2384877130790133,MPJPE,26.0
37289,504,-1,all,transformer,type-transformer_mu_sigma-False,3.5671239286560605,RMSE,26.0
37290,505,0,kp3_animal0,TCN,type-TCN_mu_sigma-False,15.823073744313339,RMSE,15.0
37291,505,0,kp3_animal0,TCN,type-TCN_mu_sigma-False,14.526314509706063,MPJPE,15.0
37292,505,0,kp3_animal0,TCN,type-TCN_mu_sigma-False,0.2,PCK@0.01,15.0
37293,505,0,kp3_animal0,STS_GCN,type-STS_GCN_mu_sigma-False,19.04905043788133,RMSE,15.0
